['1+779'],15156.348,7995.228,22334.483,28770.111,12491.57,0.0,23590.353,22529.825,12861.587,12514.981,4916.729,17635.619,12414.006,33860.407,534.071,16386.068,23453.339,33503.678,17262.139,0.0,0.0,35245.128,25011.229,12007.446,29495.445,33877.806,0.0,0.0,0.0,18047.229,17776.145,25951.407,15949.287,26653.807,28205.296,30086.436,29060.813,11477.607,13011.657,27968.623,11801.103,9648.204,50556.44,32573.538,39494.85,45049.285,40686.681,0.0,5705.257,11136.554,48716.966,9592.719,48485.872,56967.407,6216.466,0.0,10325.76,10829.844,9416.923,14692.836,4241.019,9411.396,23880.946,29831.203,18807.599,9127.359,4642.745,12255.191,12036.723,29515.507
['1+779'],15156.348,7995.228,22334.483,28770.111,12491.57,0.0,23590.353,22529.825,12861.587,12514.981,4916.729,17635.619,12414.006,33860.407,534.071,16386.068,23453.339,33503.678,17262.139,0.0,0.0,35245.128,25011.229,12007.446,29495.445,33877.806,0.0,0.0,0.0,18047.229,17776.145,25951.407,15949.287,26653.807,28205.296,30086.436,29060.813,11477.607,13011.657,27968.623,11801.103,9648.204,50556.44,32573.538,39494.85,45049.285,40686.681,0.0,5705.257,11136.554,48716.966,9592.719,48485.872,56967.407,6216.466,0.0,10325.76,10829.844,9416.923,14692.836,4241.019,9411.396,23880.946,29831.203,18807.599,9127.359,4642.745,12255.191,12036.723,29515.507
['1+779'],15156.348,7995.228,22334.483,28770.111,12491.57,0.0,23590.353,22529.825,12861.587,12514.981,4916.729,17635.619,12414.006,33860.407,534.071,16386.068,23453.339,33503.678,17262.139,0.0,0.0,35245.128,25011.229,12007.446,29495.445,33877.806,0.0,0.0,0.0,18047.229,17776.145,25951.407,15949.287,26653.807,28205.296,30086.436,29060.813,11477.607,13011.657,27968.623,11801.103,9648.204,50556.44,32573.538,39494.85,45049.285,40686.681,0.0,5705.257,11136.554,48716.966,9592.719,48485.872,56967.407,6216.466,0.0,10325.76,10829.844,9416.923,14692.836,4241.019,9411.396,23880.946,29831.203,18807.599,9127.359,4642.745,12255.191,12036.723,29515.507
['1+789'],9151.816,11125.891,11556.756,0.0,11287.076,0.0,10379.794,12288.246,9941.704,13461.579,0.0,14433.858,7156.706,0.0,0.0,7987.12,8254.814,0.0,16366.304,9983.013,0.0,0.0,10992.592,13306.096,6512.853,14902.686,0.0,10418.107,13000.708,8295.042,9051.351,0.0,8165.193,0.0,0.0,0.0,0.0,11924.075,8070.666,0.0,5653.205,0.0,0.0,0.0,0.0,0.0,0.0,19539.684,13702.039,16051.467,0.0,19278.164,0.0,0.0,21205.426,16078.449,67831.388,12994.132,8597.372,4963.163,8483.235,0.0,2652.115,0.0,0.0,4897.162,5712.63,10142.062,5870.795,2538.943
['1+789'],9151.816,11125.891,11556.756,0.0,11287.076,0.0,10379.794,12288.246,9941.704,13461.579,0.0,14433.858,7156.706,0.0,0.0,7987.12,8254.814,0.0,16366.304,9983.013,0.0,0.0,10992.592,13306.096,6512.853,14902.686,0.0,10418.107,13000.708,8295.042,9051.351,0.0,8165.193,0.0,0.0,0.0,0.0,11924.075,8070.666,0.0,5653.205,0.0,0.0,0.0,0.0,0.0,0.0,19539.684,13702.039,16051.467,0.0,19278.164,0.0,0.0,21205.426,16078.449,67831.388,12994.132,8597.372,4963.163,8483.235,0.0,2652.115,0.0,0.0,4897.162,5712.63,10142.062,5870.795,2538.943
['1+789'],9151.816,11125.891,11556.756,0.0,11287.076,0.0,10379.794,12288.246,9941.704,13461.579,0.0,14433.858,7156.706,0.0,0.0,7987.12,8254.814,0.0,16366.304,9983.013,0.0,0.0,10992.592,13306.096,6512.853,14902.686,0.0,10418.107,13000.708,8295.042,9051.351,0.0,8165.193,0.0,0.0,0.0,0.0,11924.075,8070.666,0.0,5653.205,0.0,0.0,0.0,0.0,0.0,0.0,19539.684,13702.039,16051.467,0.0,19278.164,0.0,0.0,21205.426,16078.449,67831.388,12994.132,8597.372,4963.163,8483.235,0.0,2652.115,0.0,0.0,4897.162,5712.63,10142.062,5870.795,2538.943
['1+789'],9151.816,11125.891,11556.756,0.0,11287.076,0.0,10379.794,12288.246,9941.704,13461.579,0.0,14433.858,7156.706,0.0,0.0,7987.12,8254.814,0.0,16366.304,9983.013,0.0,0.0,10992.592,13306.096,6512.853,14902.686,0.0,10418.107,13000.708,8295.042,9051.351,0.0,8165.193,0.0,0.0,0.0,0.0,11924.075,8070.666,0.0,5653.205,0.0,0.0,0.0,0.0,0.0,0.0,19539.684,13702.039,16051.467,0.0,19278.164,0.0,0.0,21205.426,16078.449,67831.388,12994.132,8597.372,4963.163,8483.235,0.0,2652.115,0.0,0.0,4897.162,5712.63,10142.062,5870.795,2538.943
['1+869'],25306.359,82516.541,28904.871,0.0,14536.012,0.0,19394.607,0.0,6382.933,12775.389,36391.722,43817.989,21806.607,0.0,0.0,8429.002,35642.934,0.0,0.0,0.0,0.0,0.0,30587.748,5724.062,18655.249,0.0,0.0,0.0,21716.327,3668.174,7476.15,0.0,40540.768,0.0,0.0,0.0,0.0,4379.551,14810.553,0.0,13686.498,15395.535,0.0,31938.39,0.0,0.0,0.0,21138.542,19814.017,21440.413,0.0,15936.704,0.0,0.0,0.0,23333.352,0.0,0.0,0.0,9948.361,12511.872,30892.946,0.0,0.0,0.0,18593.399,18878.083,16409.218,25091.391,0.0
['1+869'],25306.359,82516.541,28904.871,0.0,14536.012,0.0,19394.607,0.0,6382.933,12775.389,36391.722,43817.989,21806.607,0.0,0.0,8429.002,35642.934,0.0,0.0,0.0,0.0,0.0,30587.748,5724.062,18655.249,0.0,0.0,0.0,21716.327,3668.174,7476.15,0.0,40540.768,0.0,0.0,0.0,0.0,4379.551,14810.553,0.0,13686.498,15395.535,0.0,31938.39,0.0,0.0,0.0,21138.542,19814.017,21440.413,0.0,15936.704,0.0,0.0,0.0,23333.352,0.0,0.0,0.0,9948.361,12511.872,30892.946,0.0,0.0,0.0,18593.399,18878.083,16409.218,25091.391,0.0
['1+869'],25306.359,82516.541,28904.871,0.0,14536.012,0.0,19394.607,0.0,6382.933,12775.389,36391.722,43817.989,21806.607,0.0,0.0,8429.002,35642.934,0.0,0.0,0.0,0.0,0.0,30587.748,5724.062,18655.249,0.0,0.0,0.0,21716.327,3668.174,7476.15,0.0,40540.768,0.0,0.0,0.0,0.0,4379.551,14810.553,0.0,13686.498,15395.535,0.0,31938.39,0.0,0.0,0.0,21138.542,19814.017,21440.413,0.0,15936.704,0.0,0.0,0.0,23333.352,0.0,0.0,0.0,9948.361,12511.872,30892.946,0.0,0.0,0.0,18593.399,18878.083,16409.218,25091.391,0.0
['1+869'],25306.359,82516.541,28904.871,0.0,14536.012,0.0,19394.607,0.0,6382.933,12775.389,36391.722,43817.989,21806.607,0.0,0.0,8429.002,35642.934,0.0,0.0,0.0,0.0,0.0,30587.748,5724.062,18655.249,0.0,0.0,0.0,21716.327,3668.174,7476.15,0.0,40540.768,0.0,0.0,0.0,0.0,4379.551,14810.553,0.0,13686.498,15395.535,0.0,31938.39,0.0,0.0,0.0,21138.542,19814.017,21440.413,0.0,15936.704,0.0,0.0,0.0,23333.352,0.0,0.0,0.0,9948.361,12511.872,30892.946,0.0,0.0,0.0,18593.399,18878.083,16409.218,25091.391,0.0
['1+876'],7303.269,0.0,12433.936,0.0,0.0,0.0,0.0,9623.415,6807.793,0.0,11934.46,11787.828,5412.45,0.0,0.0,6075.666,0.0,0.0,9131.685,9057.998,0.0,0.0,6132.209,0.0,0.0,8807.811,0.0,7031.837,7710.038,6333.692,8615.494,0.0,0.0,0.0,0.0,0.0,0.0,7168.527,5410.088,0.0,0.0,0.0,0.0,8248.638,0.0,0.0,0.0,9476.336,0.0,0.0,0.0,0.0,0.0,0.0,14684.071,0.0,0.0,6643.047,6905.956,6935.758,6234.524,3950.042,0.0,0.0,0.0,6508.372,8770.245,4990.444,6250.278,0.0
['1+876'],7303.269,0.0,12433.936,0.0,0.0,0.0,0.0,9623.415,6807.793,0.0,11934.46,11787.828,5412.45,0.0,0.0,6075.666,0.0,0.0,9131.685,9057.998,0.0,0.0,6132.209,0.0,0.0,8807.811,0.0,7031.837,7710.038,6333.692,8615.494,0.0,0.0,0.0,0.0,0.0,0.0,7168.527,5410.088,0.0,0.0,0.0,0.0,8248.638,0.0,0.0,0.0,9476.336,0.0,0.0,0.0,0.0,0.0,0.0,14684.071,0.0,0.0,6643.047,6905.956,6935.758,6234.524,3950.042,0.0,0.0,0.0,6508.372,8770.245,4990.444,6250.278,0.0
['1+876'],7303.269,0.0,12433.936,0.0,0.0,0.0,0.0,9623.415,6807.793,0.0,11934.46,11787.828,5412.45,0.0,0.0,6075.666,0.0,0.0,9131.685,9057.998,0.0,0.0,6132.209,0.0,0.0,8807.811,0.0,7031.837,7710.038,6333.692,8615.494,0.0,0.0,0.0,0.0,0.0,0.0,7168.527,5410.088,0.0,0.0,0.0,0.0,8248.638,0.0,0.0,0.0,9476.336,0.0,0.0,0.0,0.0,0.0,0.0,14684.071,0.0,0.0,6643.047,6905.956,6935.758,6234.524,3950.042,0.0,0.0,0.0,6508.372,8770.245,4990.444,6250.278,0.0
['1+876'],7303.269,0.0,12433.936,0.0,0.0,0.0,0.0,9623.415,6807.793,0.0,11934.46,11787.828,5412.45,0.0,0.0,6075.666,0.0,0.0,9131.685,9057.998,0.0,0.0,6132.209,0.0,0.0,8807.811,0.0,7031.837,7710.038,6333.692,8615.494,0.0,0.0,0.0,0.0,0.0,0.0,7168.527,5410.088,0.0,0.0,0.0,0.0,8248.638,0.0,0.0,0.0,9476.336,0.0,0.0,0.0,0.0,0.0,0.0,14684.071,0.0,0.0,6643.047,6905.956,6935.758,6234.524,3950.042,0.0,0.0,0.0,6508.372,8770.245,4990.444,6250.278,0.0
['1+885'],0.0,10642.328,0.0,38081.185,5980.824,36367.106,12032.782,0.0,9778.378,0.0,0.0,0.0,2533.845,35663.578,0.0,9453.467,10960.023,37619.93,4189.778,17249.497,46857.989,42557.39,7983.845,0.0,0.0,12878.601,0.0,9500.929,10379.533,8480.31,15055.932,50433.881,16538.074,59028.941,53409.225,50673.437,33599.28,4661.726,2214.234,64110.74,7786.518,3005.789,83192.692,0.0,50115.339,41695.446,75033.538,0.0,2921.012,0.0,63325.076,5201.227,103259.407,109074.578,0.0,0.0,0.0,0.0,7435.253,0.0,2385.157,2318.969,25982.01,29216.752,20283.348,2029.458,0.0,0.0,0.0,31682.148
['1+885'],0.0,10642.328,0.0,38081.185,5980.824,36367.106,12032.782,0.0,9778.378,0.0,0.0,0.0,2533.845,35663.578,0.0,9453.467,10960.023,37619.93,4189.778,17249.497,46857.989,42557.39,7983.845,0.0,0.0,12878.601,0.0,9500.929,10379.533,8480.31,15055.932,50433.881,16538.074,59028.941,53409.225,50673.437,33599.28,4661.726,2214.234,64110.74,7786.518,3005.789,83192.692,0.0,50115.339,41695.446,75033.538,0.0,2921.012,0.0,63325.076,5201.227,103259.407,109074.578,0.0,0.0,0.0,0.0,7435.253,0.0,2385.157,2318.969,25982.01,29216.752,20283.348,2029.458,0.0,0.0,0.0,31682.148
['1+885'],0.0,10642.328,0.0,38081.185,5980.824,36367.106,12032.782,0.0,9778.378,0.0,0.0,0.0,2533.845,35663.578,0.0,9453.467,10960.023,37619.93,4189.778,17249.497,46857.989,42557.39,7983.845,0.0,0.0,12878.601,0.0,9500.929,10379.533,8480.31,15055.932,50433.881,16538.074,59028.941,53409.225,50673.437,33599.28,4661.726,2214.234,64110.74,7786.518,3005.789,83192.692,0.0,50115.339,41695.446,75033.538,0.0,2921.012,0.0,63325.076,5201.227,103259.407,109074.578,0.0,0.0,0.0,0.0,7435.253,0.0,2385.157,2318.969,25982.01,29216.752,20283.348,2029.458,0.0,0.0,0.0,31682.148
['1+885'],0.0,10642.328,0.0,38081.185,5980.824,36367.106,12032.782,0.0,9778.378,0.0,0.0,0.0,2533.845,35663.578,0.0,9453.467,10960.023,37619.93,4189.778,17249.497,46857.989,42557.39,7983.845,0.0,0.0,12878.601,0.0,9500.929,10379.533,8480.31,15055.932,50433.881,16538.074,59028.941,53409.225,50673.437,33599.28,4661.726,2214.234,64110.74,7786.518,3005.789,83192.692,0.0,50115.339,41695.446,75033.538,0.0,2921.012,0.0,63325.076,5201.227,103259.407,109074.578,0.0,0.0,0.0,0.0,7435.253,0.0,2385.157,2318.969,25982.01,29216.752,20283.348,2029.458,0.0,0.0,0.0,31682.148
['1+893'],0.0,65712.794,45804.966,0.0,0.0,0.0,0.0,24332.965,0.0,0.0,16443.352,46211.291,0.0,0.0,0.0,0.0,19278.348,0.0,37799.932,0.0,0.0,0.0,40162.612,15720.316,0.0,8043.573,0.0,0.0,36987.231,0.0,0.0,0.0,7871.727,0.0,0.0,0.0,0.0,44347.182,0.0,0.0,51111.157,0.0,0.0,0.0,0.0,0.0,0.0,97732.428,44105.185,38035.577,0.0,0.0,0.0,0.0,0.0,80665.3,0.0,34079.937,23718.634,0.0,0.0,39092.477,0.0,0.0,0.0,33983.852,32580.802,15411.591,50650.725,0.0
['1+893'],0.0,65712.794,45804.966,0.0,0.0,0.0,0.0,24332.965,0.0,0.0,16443.352,46211.291,0.0,0.0,0.0,0.0,19278.348,0.0,37799.932,0.0,0.0,0.0,40162.612,15720.316,0.0,8043.573,0.0,0.0,36987.231,0.0,0.0,0.0,7871.727,0.0,0.0,0.0,0.0,44347.182,0.0,0.0,51111.157,0.0,0.0,0.0,0.0,0.0,0.0,97732.428,44105.185,38035.577,0.0,0.0,0.0,0.0,0.0,80665.3,0.0,34079.937,23718.634,0.0,0.0,39092.477,0.0,0.0,0.0,33983.852,32580.802,15411.591,50650.725,0.0
['1+893'],0.0,65712.794,45804.966,0.0,0.0,0.0,0.0,24332.965,0.0,0.0,16443.352,46211.291,0.0,0.0,0.0,0.0,19278.348,0.0,37799.932,0.0,0.0,0.0,40162.612,15720.316,0.0,8043.573,0.0,0.0,36987.231,0.0,0.0,0.0,7871.727,0.0,0.0,0.0,0.0,44347.182,0.0,0.0,51111.157,0.0,0.0,0.0,0.0,0.0,0.0,97732.428,44105.185,38035.577,0.0,0.0,0.0,0.0,0.0,80665.3,0.0,34079.937,23718.634,0.0,0.0,39092.477,0.0,0.0,0.0,33983.852,32580.802,15411.591,50650.725,0.0
['1+893'],0.0,65712.794,45804.966,0.0,0.0,0.0,0.0,24332.965,0.0,0.0,16443.352,46211.291,0.0,0.0,0.0,0.0,19278.348,0.0,37799.932,0.0,0.0,0.0,40162.612,15720.316,0.0,8043.573,0.0,0.0,36987.231,0.0,0.0,0.0,7871.727,0.0,0.0,0.0,0.0,44347.182,0.0,0.0,51111.157,0.0,0.0,0.0,0.0,0.0,0.0,97732.428,44105.185,38035.577,0.0,0.0,0.0,0.0,0.0,80665.3,0.0,34079.937,23718.634,0.0,0.0,39092.477,0.0,0.0,0.0,33983.852,32580.802,15411.591,50650.725,0.0
['1+897'],0.0,47255.851,48136.21,88350.575,39432.925,73369.228,91411.979,67329.317,105915.609,61830.456,41772.853,64809.034,77461.66,125708.365,0.0,42022.629,104364.203,83091.149,47257.473,89432.255,138355.67,63764.505,118522.259,72925.656,82429.306,104624.883,0.0,95451.107,67812.126,133767.431,85847.505,0.0,49099.61,198093.03,169888.372,172256.554,175396.305,59033.104,0.0,169250.541,0.0,13088.471,174582.507,0.0,205166.084,197080.182,300329.469,84071.303,0.0,47999.306,264710.47,0.0,351208.366,392761.129,0.0,37657.513,0.0,73216.889,40579.84,114094.055,0.0,90508.041,156079.814,155056.495,142362.006,70108.511,74648.393,107942.722,185692.699,309933.093
['1+897'],0.0,47255.851,48136.21,88350.575,39432.925,73369.228,91411.979,67329.317,105915.609,61830.456,41772.853,64809.034,77461.66,125708.365,0.0,42022.629,104364.203,83091.149,47257.473,89432.255,138355.67,63764.505,118522.259,72925.656,82429.306,104624.883,0.0,95451.107,67812.126,133767.431,85847.505,0.0,49099.61,198093.03,169888.372,172256.554,175396.305,59033.104,0.0,169250.541,0.0,13088.471,174582.507,0.0,205166.084,197080.182,300329.469,84071.303,0.0,47999.306,264710.47,0.0,351208.366,392761.129,0.0,37657.513,0.0,73216.889,40579.84,114094.055,0.0,90508.041,156079.814,155056.495,142362.006,70108.511,74648.393,107942.722,185692.699,309933.093
['1+897'],0.0,47255.851,48136.21,88350.575,39432.925,73369.228,91411.979,67329.317,105915.609,61830.456,41772.853,64809.034,77461.66,125708.365,0.0,42022.629,104364.203,83091.149,47257.473,89432.255,138355.67,63764.505,118522.259,72925.656,82429.306,104624.883,0.0,95451.107,67812.126,133767.431,85847.505,0.0,49099.61,198093.03,169888.372,172256.554,175396.305,59033.104,0.0,169250.541,0.0,13088.471,174582.507,0.0,205166.084,197080.182,300329.469,84071.303,0.0,47999.306,264710.47,0.0,351208.366,392761.129,0.0,37657.513,0.0,73216.889,40579.84,114094.055,0.0,90508.041,156079.814,155056.495,142362.006,70108.511,74648.393,107942.722,185692.699,309933.093
['1+897'],0.0,47255.851,48136.21,88350.575,39432.925,73369.228,91411.979,67329.317,105915.609,61830.456,41772.853,64809.034,77461.66,125708.365,0.0,42022.629,104364.203,83091.149,47257.473,89432.255,138355.67,63764.505,118522.259,72925.656,82429.306,104624.883,0.0,95451.107,67812.126,133767.431,85847.505,0.0,49099.61,198093.03,169888.372,172256.554,175396.305,59033.104,0.0,169250.541,0.0,13088.471,174582.507,0.0,205166.084,197080.182,300329.469,84071.303,0.0,47999.306,264710.47,0.0,351208.366,392761.129,0.0,37657.513,0.0,73216.889,40579.84,114094.055,0.0,90508.041,156079.814,155056.495,142362.006,70108.511,74648.393,107942.722,185692.699,309933.093
['1+937'],8833.15,5833.491,7428.66,4557.066,4844.046,6156.233,5426.559,0.0,9858.707,0.0,0.0,8958.701,0.0,12897.156,0.0,6646.273,0.0,0.0,5111.682,10892.873,23403.154,10622.925,0.0,4595.716,0.0,16495.953,0.0,0.0,5168.362,0.0,0.0,8701.481,13791.859,23374.491,0.0,4316.784,3713.194,0.0,5109.173,14654.997,6866.141,5265.842,12355.093,10905.795,16086.362,22207.564,11600.095,7924.186,8362.489,0.0,19948.304,0.0,24290.129,0.0,0.0,7124.542,0.0,0.0,0.0,5645.98,6808.742,0.0,17973.301,10697.15,5225.953,0.0,3940.406,6029.448,0.0,16139.809
['1+937'],8833.15,5833.491,7428.66,4557.066,4844.046,6156.233,5426.559,0.0,9858.707,0.0,0.0,8958.701,0.0,12897.156,0.0,6646.273,0.0,0.0,5111.682,10892.873,23403.154,10622.925,0.0,4595.716,0.0,16495.953,0.0,0.0,5168.362,0.0,0.0,8701.481,13791.859,23374.491,0.0,4316.784,3713.194,0.0,5109.173,14654.997,6866.141,5265.842,12355.093,10905.795,16086.362,22207.564,11600.095,7924.186,8362.489,0.0,19948.304,0.0,24290.129,0.0,0.0,7124.542,0.0,0.0,0.0,5645.98,6808.742,0.0,17973.301,10697.15,5225.953,0.0,3940.406,6029.448,0.0,16139.809
['1+937'],8833.15,5833.491,7428.66,4557.066,4844.046,6156.233,5426.559,0.0,9858.707,0.0,0.0,8958.701,0.0,12897.156,0.0,6646.273,0.0,0.0,5111.682,10892.873,23403.154,10622.925,0.0,4595.716,0.0,16495.953,0.0,0.0,5168.362,0.0,0.0,8701.481,13791.859,23374.491,0.0,4316.784,3713.194,0.0,5109.173,14654.997,6866.141,5265.842,12355.093,10905.795,16086.362,22207.564,11600.095,7924.186,8362.489,0.0,19948.304,0.0,24290.129,0.0,0.0,7124.542,0.0,0.0,0.0,5645.98,6808.742,0.0,17973.301,10697.15,5225.953,0.0,3940.406,6029.448,0.0,16139.809
['1+937'],8833.15,5833.491,7428.66,4557.066,4844.046,6156.233,5426.559,0.0,9858.707,0.0,0.0,8958.701,0.0,12897.156,0.0,6646.273,0.0,0.0,5111.682,10892.873,23403.154,10622.925,0.0,4595.716,0.0,16495.953,0.0,0.0,5168.362,0.0,0.0,8701.481,13791.859,23374.491,0.0,4316.784,3713.194,0.0,5109.173,14654.997,6866.141,5265.842,12355.093,10905.795,16086.362,22207.564,11600.095,7924.186,8362.489,0.0,19948.304,0.0,24290.129,0.0,0.0,7124.542,0.0,0.0,0.0,5645.98,6808.742,0.0,17973.301,10697.15,5225.953,0.0,3940.406,6029.448,0.0,16139.809
['1+997'],0.0,131982.153,103377.623,0.0,0.0,0.0,0.0,90901.813,0.0,0.0,0.0,32477.033,0.0,0.0,0.0,0.0,244567.706,0.0,193305.557,0.0,0.0,0.0,156263.349,45050.155,0.0,44385.256,0.0,0.0,196656.203,0.0,0.0,0.0,133613.887,0.0,0.0,0.0,0.0,163723.085,0.0,0.0,139648.466,0.0,0.0,0.0,0.0,0.0,0.0,365692.513,211510.978,217024.228,0.0,0.0,0.0,0.0,0.0,181316.333,0.0,361735.311,474655.151,0.0,0.0,406608.097,0.0,0.0,0.0,219956.387,382729.514,159358.678,323452.541,0.0
['1+997'],0.0,131982.153,103377.623,0.0,0.0,0.0,0.0,90901.813,0.0,0.0,0.0,32477.033,0.0,0.0,0.0,0.0,244567.706,0.0,193305.557,0.0,0.0,0.0,156263.349,45050.155,0.0,44385.256,0.0,0.0,196656.203,0.0,0.0,0.0,133613.887,0.0,0.0,0.0,0.0,163723.085,0.0,0.0,139648.466,0.0,0.0,0.0,0.0,0.0,0.0,365692.513,211510.978,217024.228,0.0,0.0,0.0,0.0,0.0,181316.333,0.0,361735.311,474655.151,0.0,0.0,406608.097,0.0,0.0,0.0,219956.387,382729.514,159358.678,323452.541,0.0
['1+997'],0.0,131982.153,103377.623,0.0,0.0,0.0,0.0,90901.813,0.0,0.0,0.0,32477.033,0.0,0.0,0.0,0.0,244567.706,0.0,193305.557,0.0,0.0,0.0,156263.349,45050.155,0.0,44385.256,0.0,0.0,196656.203,0.0,0.0,0.0,133613.887,0.0,0.0,0.0,0.0,163723.085,0.0,0.0,139648.466,0.0,0.0,0.0,0.0,0.0,0.0,365692.513,211510.978,217024.228,0.0,0.0,0.0,0.0,0.0,181316.333,0.0,361735.311,474655.151,0.0,0.0,406608.097,0.0,0.0,0.0,219956.387,382729.514,159358.678,323452.541,0.0
['1+997'],0.0,131982.153,103377.623,0.0,0.0,0.0,0.0,90901.813,0.0,0.0,0.0,32477.033,0.0,0.0,0.0,0.0,244567.706,0.0,193305.557,0.0,0.0,0.0,156263.349,45050.155,0.0,44385.256,0.0,0.0,196656.203,0.0,0.0,0.0,133613.887,0.0,0.0,0.0,0.0,163723.085,0.0,0.0,139648.466,0.0,0.0,0.0,0.0,0.0,0.0,365692.513,211510.978,217024.228,0.0,0.0,0.0,0.0,0.0,181316.333,0.0,361735.311,474655.151,0.0,0.0,406608.097,0.0,0.0,0.0,219956.387,382729.514,159358.678,323452.541,0.0
