,19,61,52,67,6,2,56,22,11,18,65,33,25,26,44,30,20,66,38,21,3,34,64,63,24,27
Label,A,B,C,B,A,B,A,B,B,B,B,C,B,B,C,A,C,B,A,C,C,C,C,C,A,A
['1+34'],136506.128,64694.434,198468.732,41015.288,83752.902,72195.776,0.0,128186.709,67998.324,153930.255,0.0,88000.642,134901.554,0.0,144904.34,64032.252,162775.233,13544.055,74571.847,152912.802,91243.011,95894.054,0.0,49969.011,120834.585,125908.991
['1+35'],0.0,0.0,0.0,0.0,24067.635,14615.641,0.0,0.0,7902.574,7137.461,0.0,0.0,0.0,0.0,0.0,0.0,4080.248,0.0,0.0,0.0,10925.924,0.0,0.0,0.0,12705.077,6019.998
['1+35'],0.0,0.0,0.0,0.0,24067.635,14615.641,0.0,0.0,7902.574,7137.461,0.0,0.0,0.0,0.0,0.0,0.0,4080.248,0.0,0.0,0.0,10925.924,0.0,0.0,0.0,12705.077,6019.998
['1+36'],53898.012,21096.332,0.0,27211.523,0.0,0.0,0.0,43121.726,0.0,65818.653,0.0,9567.641,44844.116,0.0,0.0,35748.733,4246.922,3987.646,22647.701,0.0,0.0,0.0,0.0,0.0,33018.534,36708.424
['1+36'],53898.012,21096.332,0.0,27211.523,0.0,0.0,0.0,43121.726,0.0,65818.653,0.0,9567.641,44844.116,0.0,0.0,35748.733,4246.922,3987.646,22647.701,0.0,0.0,0.0,0.0,0.0,33018.534,36708.424
['1+37'],75482.852,49908.782,49716.208,52935.859,80801.018,89954.166,0.0,71062.596,71530.217,84577.215,0.0,40198.154,73543.715,0.0,51327.015,50513.145,50351.901,4916.754,59993.049,60560.84,40518.156,39713.244,0.0,23369.366,61723.18,71017.611
['1+37'],75482.852,49908.782,49716.208,52935.859,80801.018,89954.166,0.0,71062.596,71530.217,84577.215,0.0,40198.154,73543.715,0.0,51327.015,50513.145,50351.901,4916.754,59993.049,60560.84,40518.156,39713.244,0.0,23369.366,61723.18,71017.611
['1+38'],7757.919,0.0,0.0,0.0,11568.998,9125.844,0.0,5817.53,0.0,7272.063,0.0,13505.761,15534.108,0.0,0.0,6160.168,5536.902,0.0,6189.934,6891.071,4801.143,10116.226,0.0,0.0,12671.25,9696.086
['1+38'],7757.919,0.0,0.0,0.0,11568.998,9125.844,0.0,5817.53,0.0,7272.063,0.0,13505.761,15534.108,0.0,0.0,6160.168,5536.902,0.0,6189.934,6891.071,4801.143,10116.226,0.0,0.0,12671.25,9696.086
['1+39'],3097080.7,0.0,0.0,0.0,3384636.23,3055388.71,0.0,3139654.61,2647225.7,2744872.95,0.0,0.0,3375570.5,0.0,0.0,0.0,3364310.93,0.0,0.0,3494924.57,3664463.21,0.0,0.0,0.0,2732950.76,3072103.98
