,33,49,12,9,45,22,37,21,53,68,24,42,16,26,19,63,30,55,64,66,38
Label,C,B,A,A,C,B,B,C,C,B,A,C,B,B,A,C,A,B,C,B,A
['1+47'],0.0,8164.513,0.0,6386.484,4562.973,4794.351,5002.905,0.0,11147.548,5169.654,0.0,4886.391,3312.201,0.0,0.0,8625.889,5252.54,16731.932,4671.77,6717.425,5888.605
['1+47'],0.0,8164.513,0.0,6386.484,4562.973,4794.351,5002.905,0.0,11147.548,5169.654,0.0,4886.391,3312.201,0.0,0.0,8625.889,5252.54,16731.932,4671.77,6717.425,5888.605
['1+48'],3536833.38,5236144.87,0.0,0.0,0.0,0.0,2397446.99,0.0,6333457.52,850691.595,0.0,4396584.47,0.0,0.0,0.0,283795.332,0.0,4570821.0,0.0,0.0,2466206.12
['1+48'],3536833.38,5236144.87,0.0,0.0,0.0,0.0,2397446.99,0.0,6333457.52,850691.595,0.0,4396584.47,0.0,0.0,0.0,283795.332,0.0,4570821.0,0.0,0.0,2466206.12
['1+49'],0.0,26549.468,0.0,0.0,28745.304,0.0,0.0,0.0,111586.736,4804.859,0.0,23172.942,0.0,0.0,0.0,0.0,0.0,61499.441,0.0,0.0,0.0
['1+49'],0.0,26549.468,0.0,0.0,28745.304,0.0,0.0,0.0,111586.736,4804.859,0.0,23172.942,0.0,0.0,0.0,0.0,0.0,61499.441,0.0,0.0,0.0
['1+50'],446870.24,342734.999,0.0,912457.54,692137.883,770483.643,444064.924,657230.443,0.0,0.0,647989.6,688102.876,967938.622,0.0,766056.132,0.0,526949.586,290247.777,0.0,0.0,720745.695
['1+50'],446870.24,342734.999,0.0,912457.54,692137.883,770483.643,444064.924,657230.443,0.0,0.0,647989.6,688102.876,967938.622,0.0,766056.132,0.0,526949.586,290247.777,0.0,0.0,720745.695
['1+51'],0.0,0.0,0.0,17032.188,20541.197,21763.892,26354.666,16832.943,0.0,10406.845,24152.226,0.0,14833.418,0.0,0.0,0.0,9973.883,33172.733,0.0,0.0,0.0
['1+51'],0.0,0.0,0.0,17032.188,20541.197,21763.892,26354.666,16832.943,0.0,10406.845,24152.226,0.0,14833.418,0.0,0.0,0.0,9973.883,33172.733,0.0,0.0,0.0
['1+52'],133505.338,0.0,166069.097,154373.062,0.0,107797.023,0.0,0.0,0.0,0.0,0.0,0.0,98804.629,0.0,109493.106,0.0,77519.227,0.0,0.0,0.0,0.0
['1+52'],133505.338,0.0,166069.097,154373.062,0.0,107797.023,0.0,0.0,0.0,0.0,0.0,0.0,98804.629,0.0,109493.106,0.0,77519.227,0.0,0.0,0.0,0.0
['1+53'],0.0,61294.334,105835.111,122328.82,0.0,175857.674,42576.192,79940.38,0.0,79714.678,0.0,0.0,90278.637,0.0,67504.193,0.0,40675.054,0.0,0.0,12458.235,61852.964
['1+53'],0.0,61294.334,105835.111,122328.82,0.0,175857.674,42576.192,79940.38,0.0,79714.678,0.0,0.0,90278.637,0.0,67504.193,0.0,40675.054,0.0,0.0,12458.235,61852.964
['1+54'],0.0,291708.851,186881.107,145305.408,0.0,307544.494,155330.287,0.0,0.0,170230.62,247337.183,0.0,207536.934,0.0,253690.523,0.0,102640.288,0.0,0.0,0.0,194241.68
